Time,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/rudder-pos-norm,/controls/engines/engine/throttle,/fdm/jsbsim/external_reactions/engine/magnitude,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/vg-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/fcs/velocity-error,/fdm/jsbsim/ap/aileron_cmd,/fdm/jsbsim/ap/throttle_cmd,/fdm/jsbsim/ap/rudder_cmd,/fdm/jsbsim/fcs/heading-error,/fdm/jsbsim/ap/heading_setpoint,/fdm/jsbsim/ap/velocity_setpoint
47.3498106,0,0,0,962.190389064911642,87.1197106464878743,-0.00676614024129662539,-2.02103690177478157,87.1431501687522001,87.1431501557452464,295.95370605221666,1.05547710508108139,37.431824337549223,-122.3674185646003,7.85685089096712375,0,0.801825324220759694,0,-10.364704604090651,-5.19933800000000002,95
47.3998104,0,0,0,962.189653030060981,87.1197168832670883,-0.00676626847197425718,-2.02103722829533439,87.1431563984295678,87.1431563984295678,295.951661458282729,1.05547710135579109,37.4318295576720672,-122.36743207394214,7.85684462430073438,0,0.801824710858384138,0,-10.3646689191946351,-5.19933800000000002,95
47.4498102,0,0,0,962.18891642209303,87.1197231045148186,-0.00676639675557311193,-2.02103755290314524,87.1431626307455502,87.1431626255422458,295.949616821944232,1.05547709763050079,37.4318347774124547,-122.367445583520492,7.85683841005534589,0,0.801824097018410842,0,-10.3646332335585249,-5.19933800000000002,95
47.49981,0,0,0,962.188179373336538,87.119729291183333,-0.00676652505541852634,-2.02103788470514445,87.1431688286586024,87.1431688182518513,295.94757214694539,1.05547709390521049,37.4318399967703712,-122.367459093335285,7.85683221152186206,0,0.801823482811113819,0,-10.3645975472476604,-5.19933800000000002,95
47.5498098,0,0,0,962.187442098844713,87.1197354440785006,-0.0067666533877464019,-2.02103821396968186,87.1431749927487544,87.1431749771383437,295.945527433296604,1.0554770901799202,37.4318452157458026,-122.367472603386588,7.85682604705239385,0,0.801822868415703938,0,-10.3645618602622278,-5.19933800000000002,95
47.5998096,0,0,0,962.18670485552434,87.1197415448600054,-0.00676678168123601154,-2.02103854354995605,87.1431810865344829,87.1431810839325323,295.943482684719015,1.0554770864546299,37.4318504343387275,-122.367486113674303,7.85681993468521966,0,0.801822254046270277,0,-10.3645261726671745,-5.19933800000000002,95
47.6498094,0,0,0,962.185967850545467,87.1197476307259961,-0.00676690992845507822,-2.02103886546423439,87.1431871834433593,87.1431871756374079,295.941437893711338,1.0554770864546299,37.4318556525491317,-122.367499624198473,7.85681383731308358,0,0.801821639875454517,0,-10.3644904843315757,-5.19933800000000002,95
47.6998092,0,0,0,962.18523120846146,87.1197536825854399,-0.00676703813259393883,-2.02103919299155521,87.1431932464852395,87.1431932334750599,295.939393064018986,1.0554770827293396,37.4318608703769939,-122.36751313495904,7.85680777388343188,0,0.801821026007051185,0,-10.3644547953208015,-5.19933800000000002,95
47.749809,0,0,0,962.184495110028365,87.1197596825832505,-0.00676716628647611174,-2.02103952477370896,87.143199239563728,87.1431992395636996,295.937348199385553,1.055477075278759,37.4318660878223,-122.367526645955991,7.85680174392980746,0,0.801820412591690346,0,-10.3644191057001898,-5.19933800000000002,95
47.7998088,0,0,0,962.1837598231009,87.119765667815841,-0.00676729442536228021,-2.02103985716298595,87.1432052361097504,87.1432052309051812,295.935303292320839,1.05547706782817841,37.4318713048850427,-122.36754015718931,7.85679576517236455,0,0.801819799852584114,0,-10.3643834153390131,-5.19933800000000002,95
47.8498086,0,0,0,962.183025407877608,87.119771620292255,-0.00676742255693341122,-2.02104019090625542,87.1432111999399837,87.1432111895306889,295.933258346582704,1.05547706410288811,37.4318765215651936,-122.367553668658999,7.85678980132574623,0,0.801819187839898029,0,-10.3643477243028599,-5.19933800000000002,95
47.8998084,0,0,0,962.182292005984209,87.1197775404490073,-0.00676755068334600196,-2.02104052500095932,87.1432171314676509,87.143217115853389,295.931213362168137,1.05547706037759781,37.4318817378627529,-122.367567180365029,7.85678386966374376,0,0.80181857667165346,0,-10.3643120325916733,-5.19933800000000002,95
47.9498082,0,0,0,962.181559802236734,87.1197834110306246,-0.00676767883857465335,-2.02104084926597238,87.1432229949889177,87.1432229923862991,295.92916834284307,1.05547706037759781,37.4318869537776848,-122.367580692307357,7.85677798796760385,0,0.801817966501863988,0,-10.3642763402711822,-5.19933800000000002,95
47.999808,0,0,0,962.180828935008321,87.1197892681170458,-0.00676780697664014497,-2.02104117559578711,87.1432288632834684,87.1432288554755559,295.92712328110116,1.05547705292701721,37.4318921693099895,-122.367594204485997,7.85677211937147035,0,0.801817357445840262,0,-10.3642406472103801,-5.19933800000000002,95
48.0498078,0,0,0,962.180099464368027,87.1197950941494952,-0.00676793512298345945,-2.02104150220056056,87.1432347005389829,87.1432346875255632,295.925078180698847,1.05547705292701721,37.4318973844596385,-122.36760771690092,7.85676628239441754,0,0.801816749553640018,0,-10.3642049534748253,-5.19933800000000002,95
48.0998076,0,0,0,962.179371503218476,87.119800871083342,-0.00676806325227019556,-2.02104183149543459,87.1432404705525556,87.1432404705525556,295.923033045385466,1.05547704547643661,37.4319025992266319,-122.367621229552142,7.85676047586096615,0,0.801816142919348773,0,-10.3641692591299588,-5.19933800000000002,95
48.1498074,0,0,0,962.178645256358891,87.1198066365849684,-0.00676819134662309807,-2.02104215499669593,87.1432462472218958,87.1432462420160334,295.92098786764501,1.05547704175114632,37.431907813610934,-122.367634742439577,7.85675471788115942,0,0.801815537713632454,0,-10.3641335640446002,-5.19933800000000002,95
48.1998072,0,0,0,962.177920721134456,87.1198123721175222,-0.00676831948448963772,-2.02104248282123677,87.1432519940306776,87.1432519836187822,295.918942651260977,1.05547703802585602,37.4319130276125378,-122.367648255563253,7.8567489713981189,0,0.801814933934278717,0,-10.364097868284782,-5.19933800000000002,95
